BLOCK,LOT,CONDO,LOCATION,res,comm,exempt,ACREAGE,sq_footage,story_design,house_type,garage,SALES DATE,SALE PRICE,PRICE CD,land_price,improv_price,assesed_value,num_structures,year_built,units,roof_type,roof_material,foundation,heat_src,heat_sys,elec,ac_type,ac_area,4_fixbath,3_fixbath,2_fixbath,1_fixbath,HotTub,fireplace,bedrooms,bathrooms,basmt_area,finbasmt_area,firstfloor_area,upper_area,half_area,attic_area,interior_cond,ext_cond,overall_cond,view
75,2,0,1207 N CENTRAL AVE,1,0,0,0.11,1224,1,5,0,1/4/2005,440000,A,350000,107200,457200,1,1956,1,2,4,2,3,4,1,90,1224,0,1,1,1,0,0,3,1.5,0,0,816,0,816,0,2,2,2,0
75,3,0,1213 N CENTRAL AVE,1,0,0,0.12,1800,4,1,0,11/22/1996,179000,A,358800,140600,499400,1,1960,2,2,4,2,2,1,1,90,1800,0,2,0,1,0,0,6,2,0,0,900,900,0,0,2,2,2,0
75,4,0,204 N 13TH ST,1,0,0,0.1,1272,3,5,1,00/00/0000,0,,332500,127300,459800,1,1960,1,2,4,2,2,4,1,90,1272,0,1,1,1,0,0,3,1.5,0,0,864,0,816,0,2,2,2,0
75,5,0,211 N 12TH ST,1,0,0,0.11,1326,3,5,0,00/00/0000,0,,350000,111400,461400,1,1956,2,2,4,2,3,4,1,90,1326,0,2,0,1,0,0,4,2,0,0,884,0,884,0,2,2,2,0
75,6,0,212 N 13TH ST,1,0,0,0.11,1056,1,4,0,00/00/0000,0,,350000,112900,462900,1,1988,1,6,4,2,1,6,1,90,1056,0,2,0,1,0,0,3,2,0,0,1056,0,0,0,2,2,2,0
75,7,0,217 N 12TH ST,1,0,0,0.11,588,1,3,1,00/00/0000,0,,350000,79600,429600,1,1956,1,2,4,2,3,3,1,90,588,0,1,0,1,0,0,2,1,0,0,588,0,0,0,2,2,2,0
75,8,0,216 N 13TH ST,1,0,0,0.11,1816,4,80,0,4/1/1997,1,Z,350000,149700,499700,1,1951,2,2,4,2,1,6,1,90,1816,0,2,2,1,0,0,4,3,0,0,880,936,0,0,2,2,2,0
75,9,0,225 N 12TH ST,1,0,0,0.22,1800,3,5,1,1/14/2000,10,Z,507500,172500,680000,1,1953,1,2,4,2,2,3,1,90,1800,0,2,0,1,0,1,6,2,0,0,1200,0,1200,0,2,2,2,0
75,10,0,222 N 13TH ST,1,0,0,0.11,1464,4,2,1,12/10/1994,118000,Z,350000,138900,488900,1,1956,1,2,4,2,2,4,1,90,1464,0,2,0,1,0,0,4,2,0,0,1104,0,720,0,2,2,2,0
75,12,0,226 N 13TH ST,1,0,0,0.11,890,1,3,0,11/28/2001,73055,Z,350000,95200,445200,1,1956,1,2,4,2,2,4,1,90,890,0,1,0,1,0,0,3,1,0,0,890,0,0,0,2,2,2,0
75,14,0,232 N 13TH ST,1,0,0,0.11,1008,1,3,0,10/14/2004,0,Z,350000,99600,449600,1,1950,1,2,4,2,3,4,1,90,1008,0,1,0,0,0,0,2,1,0,0,1008,0,0,0,2,2,2,0
75,15,0,241 N 12TH ST,1,0,0,0.22,1640,3,5,1,11/29/2005,1,Z,507500,178500,686000,1,1952,1,2,4,2,2,4,1,90,1640,0,2,0,1,0,1,4,2,0,0,1224,0,832,0,2,2,2,0
75,16,0,238 N 13TH ST,1,0,0,0.11,1952,1,4,0,6/25/1998,240000,A,350000,347500,697500,1,1997,1,6,4,1,2,3,1,2,1952,0,3,1,1,0,0,3,3.5,1216,804,1216,736,0,0,1,1,1,0
75,18,0,242 N 13TH ST,1,0,0,0.11,1080,3,5,0,3/25/1998,140000,A,350000,103400,453400,1,1950,1,2,4,2,2,3,1,90,1080,0,2,0,1,0,0,3,2,0,0,720,0,720,0,2,2,2,0
75,19,0,249 N 12TH ST,1,0,0,0.11,1598,2,5,1,3/21/1997,155000,A,350000,148000,498000,1,1956,1,2,4,2,2,4,1,90,1598,0,1,0,1,0,0,4,1,0,0,1224,0,748,0,2,2,2,0
75,20,0,246 N 13TH ST,1,0,0,0.11,1888,4,8,0,6/13/1997,220000,Z,350000,339100,689100,1,1997,1,6,4,1,2,3,1,2,1888,0,3,1,1,0,0,4,3.5,1152,1000,1216,672,0,0,1,1,1,0
75,21,0,253 N 12TH ST,1,0,0,0.11,1224,3,5,0,00/00/0000,0,,350000,114200,464200,1,1959,1,2,4,2,1,6,1,90,1224,0,1,1,1,0,0,4,1.5,0,0,816,0,816,0,2,2,2,0
75,22,0,252 N 13TH ST,1,0,0,0.11,720,3,5,1,3/8/2005,1,Z,350000,101700,451700,1,1952,1,2,4,2,3,4,1,90,720,0,2,1,1,0,0,3,2.5,0,0,480,0,480,0,2,2,2,0
75,23,0,257 N 12TH ST,1,0,0,0.11,1456,4,2,1,7/22/2005,610000,A,350000,123200,473200,1,1967,1,4,4,2,1,6,1,90,1456,0,1,1,1,0,0,3,1.5,0,0,884,884,0,0,2,2,2,0
75,24,0,256 N 13TH ST,1,0,0,0.11,969,2,5,0,00/00/0000,0,,350000,91300,441300,1,1952,2,2,4,2,1,6,1,90,969,0,1,1,1,0,0,4,1.5,0,0,720,0,0,624,2,2,2,0
75,25,0,263 N 12TH ST,1,0,0,0.11,1512,3,5,0,11/12/1999,290000,A,350000,139700,489700,1,1952,1,2,4,2,2,4,1,90,1512,0,2,0,1,0,0,4,2,0,0,1008,0,1008,0,2,2,2,0
75,26,0,266 N 13TH ST,1,0,0,0.22,1176,4,1,0,00/00/0000,0,,542500,111100,653600,1,1952,2,2,4,2,2,4,1,90,1176,0,2,0,1,0,0,3,2,0,0,742,434,0,0,2,2,2,0
75,27,0,267 N 12TH ST,1,0,0,0.11,984,1,3,0,00/00/0000,0,,350000,89200,439200,1,1955,1,2,4,2,2,4,1,90,984,0,1,0,1,0,0,3,1,0,0,984,0,0,0,2,2,2,0
75,29,0,273 N 12TH ST,1,0,0,0.11,1668,4,2,1,2/13/1992,162000,A,350000,138300,488300,1,1955,2,2,4,2,1,6,1,90,1668,0,2,0,1,0,0,4,2,0,0,834,834,0,0,2,2,2,0
75,30,0,270 N 13TH ST,1,0,0,0.11,1560,4,5,0,12/2/1999,235000,A,350000,163000,513000,1,1952,3,2,4,2,2,4,1,90,1560,0,3,0,1,0,0,3,3,0,0,1104,0,912,0,2,2,2,0
75,31,0,279 N 12TH ST,1,0,0,0.11,1112,3,5,0,7/1/1996,141000,A,350000,102800,452800,1,1955,1,2,4,2,1,6,1,90,1112,0,1,0,1,0,0,4,1,0,0,760,0,704,0,2,2,2,0
75,32,0,276 N 13TH ST,1,0,0,0.11,1408,4,2,0,9/14/1998,174000,A,350000,120900,470900,1,1957,1,2,4,2,1,6,1,90,1408,0,2,0,1,0,0,6,2,0,0,704,704,0,0,2,2,2,0
75,33,0,285 N 12TH ST,1,0,0,0.11,1146,3,5,0,3/8/1995,125000,A,350000,110000,460000,1,1950,1,2,4,2,2,4,1,90,1146,0,1,1,1,0,0,4,1.5,0,0,796,0,700,0,2,2,2,0
75,34,0,282 N 13TH ST,1,0,0,0.11,2300,4,8,0,00/00/0000,0,,350000,204900,554900,1,1975,1,6,4,2,2,3,1,2,2300,0,1,1,1,0,1,4,1.5,0,0,1280,1020,0,0,1,1,1,0
75,35,0,289 N 12TH ST,1,0,0,0.11,2176,3,5,0,1/22/1994,116000,Z,350000,163800,513800,1,1953,2,2,4,2,2,4,1,90,2176,0,2,0,1,0,0,6,2,0,0,1088,1088,0,0,2,2,2,0
75,36,0,288 N 13TH ST,1,0,0,0.11,840,1,4,0,10/18/2002,10,Z,350000,93500,443500,1,1943,1,2,4,1,1,6,1,2,840,0,1,0,1,0,1,3,1,0,0,840,0,0,0,2,2,2,0
75,37,0,295 N 12TH ST,1,0,0,0.13,2820,4,1,0,00/00/0000,0,,367500,231100,598600,1,1950,2,2,4,2,2,4,1,90,2820,0,3,0,1,0,1,4,3,0,0,1860,960,0,0,2,2,2,0
75,38,0,1208 N BARNEGAT AVE,1,0,0,0.09,1122,3,5,0,00/00/0000,0,,315000,111100,426100,1,1959,1,2,4,2,1,7,1,90,1122,0,1,0,1,0,1,3,1,0,0,748,0,748,0,2,2,2,0
75,39,0,1212 N BARNEGAT AVE,1,0,0,0.11,1224,3,5,0,7/16/1998,1,Z,350000,115100,465100,1,1958,1,2,4,2,2,4,1,90,1224,0,1,1,1,0,0,3,1.5,0,0,816,0,816,0,2,2,2,0
75,40,0,1216 N BARNEGAT AVE,1,0,0,0.11,1224,3,5,1,00/00/0000,0,,350000,120500,470500,1,1957,1,2,4,2,1,6,1,90,1224,0,2,0,1,0,0,4,2,0,0,816,0,816,0,2,2,2,0
76,1,0,253 N 13TH ST,1,0,0,0.11,1454,4,2,1,5/17/1993,1,Z,350000,143300,493300,1,1968,2,2,4,2,2,4,1,90,1454,0,2,1,2,0,1,4,2.5,0,0,860,440,308,0,2,2,2,0
76,3,0,257 N 13TH ST,1,0,0,0.11,1218,3,5,1,6/25/2005,1,Z,350000,140000,490000,1,1955,2,2,4,2,2,4,1,90,1218,0,2,0,2,0,0,4,2,0,0,844,0,748,0,2,2,2,0
76,4,0,254 N 14TH ST,1,0,0,0.1,1152,3,5,0,00/00/0000,0,,348300,107000,455300,1,1962,1,2,4,2,2,4,1,90,1152,0,1,1,1,0,0,3,1.5,0,0,768,0,768,0,2,2,2,0
76,5,0,263 N 13TH ST,1,0,0,0.11,1147,2,5,0,00/00/0000,0,,350000,102000,452000,1,1955,2,2,4,2,2,90,1,90,1147,0,2,1,1,0,0,4,2.5,0,0,840,0,0,768,2,2,2,0
76,6,0,258 N 14TH ST,1,0,0,0.09,1153,2,5,0,10/25/1991,1,Z,315000,81700,396700,1,1932,1,2,4,2,2,4,1,90,1153,0,1,0,1,0,1,3,1,0,0,887,0,0,667,2,2,2,0
76,8,0,262 N 14TH ST,1,0,0,0.09,1248,4,1,1,1/28/1999,100,Z,315000,188700,503700,2,1960,2,2,4,2,2,4,1,90,1248,0,2,0,1,0,1,5,2,0,0,624,624,0,0,2,2,2,0
76,9,0,273 N 13TH ST,1,0,0,0.11,1496,4,2,1,10/13/2000,280000,A,350000,139300,489300,1,1950,1,2,4,2,2,1,1,2,1496,0,2,0,1,0,0,4,2,0,0,748,748,0,0,2,2,2,0
76,10,0,268 N 14TH ST,1,0,0,0.09,1800,4,2,0,00/00/0000,0,,315000,145200,460200,1,1969,2,2,4,2,1,6,1,90,1800,0,2,0,1,0,0,6,2,0,0,900,900,0,0,2,2,2,0
76,11,0,277 N 13TH ST,1,0,0,0.11,1809,4,8,1,6/7/2002,531900,Z,350000,258400,608400,1,2002,1,6,4,1,2,3,1,2,1809,0,2,1,1,0,0,4,2.5,768,666,943,866,0,0,1,1,1,0
76,12,0,270 N 14TH ST,1,0,0,0.09,1800,4,2,0,00/00/0000,0,,315000,136200,451200,1,1950,2,2,4,2,2,90,1,90,1800,0,2,0,2,0,0,6,2,0,0,900,900,0,0,2,2,2,0
76,13,0,285 N 13TH ST,1,0,0,0.11,966,1,3,0,00/00/0000,0,,350000,89100,439100,1,1952,1,2,4,2,2,1,1,90,966,0,1,0,0,0,1,3,1,0,0,644,0,644,0,2,2,2,0
76,14,0,274 N 14TH ST,1,0,0,0.09,1080,3,5,0,4/16/2003,1,Z,315000,106300,421300,1,1950,1,2,4,2,2,1,1,90,1080,0,1,0,1,0,0,3,1,0,0,720,0,720,0,2,2,2,0
76,15,0,289 N 13TH ST,1,0,0,0.11,1344,4,2,0,00/00/0000,0,,350000,107400,457400,1,1950,2,1,1,2,2,90,1,90,1344,0,2,0,1,0,0,4,2,0,0,672,672,0,0,2,2,2,0
76,16,0,280 N 14TH ST,1,0,0,0.09,1728,4,1,1,4/8/1994,135000,A,315000,148100,463100,1,1940,2,2,4,2,2,90,1,90,1728,0,2,0,1,0,0,6,2,0,0,864,864,0,0,2,2,2,0
76,17,0,293 N 13TH ST,1,0,0,0.04,1152,4,1,0,8/8/1991,1,Z,297600,116300,413900,1,1945,2,2,4,6,1,6,1,1,1152,0,2,0,0,0,0,4,2,0,0,576,576,0,0,2,2,2,0
76,18,0,286 N 14TH ST,1,0,0,0.11,1536,4,8,0,00/00/0000,0,,350000,178600,528600,1,1989,1,2,4,2,1,6,1,90,1536,0,2,0,1,0,0,4,2,0,0,1056,480,0,0,2,2,2,0
76,19,0,1302 N BARNEGAT AVE,1,0,0,0.07,1296,3,5,0,00/00/0000,0,,338200,117300,455500,1,1945,1,2,4,2,2,4,1,90,1296,0,1,1,1,0,0,3,1.5,0,0,864,0,864,0,2,2,2,0
76,20,0,292 N 14TH ST,1,0,0,0.11,1536,4,8,0,9/28/2001,417500,A,376500,172000,548500,1,1989,1,2,4,2,2,3,1,2,1536,0,2,0,2,0,0,4,2,234,234,1056,480,0,0,2,2,2,0
76,21,0,1306 N BARNEGAT AVE,1,0,0,0.11,1456,4,1,1,3/31/1999,185000,A,376500,135400,511900,1,1950,2,2,4,2,1,6,1,90,1456,0,2,0,2,0,0,4,2,0,0,728,728,0,0,2,2,2,0
76,22,0,1312 N BARNEGAT AVE,1,0,0,0.07,930,1,3,0,00/00/0000,0,,323300,95200,418500,1,1950,1,2,4,2,1,6,1,1,930,0,2,0,1,0,0,3,2,0,0,930,0,0,0,2,2,2,0
76,23,0,296 N 14TH ST,1,0,0,0.11,2908,4,6,1,2/22/1995,0,Z,378900,345700,724600,1,1997,1,6,4,1,2,3,1,2,2908,0,3,1,1,0,0,5,3.5,1692,0,1692,1216,0,0,1,1,1,0
76.01,1.01,0,205 N 13TH ST,1,0,0,0.11,1128,1,4,0,8/7/1998,239000,Z,350000,182000,532000,1,1998,1,6,4,1,2,3,1,2,1128,0,1,0,1,0,0,3,1,144,144,1128,0,0,0,1,1,1,0
76.01,2.01,0,201 N 13TH ST,1,0,0,0.11,1152,1,4,0,10/7/1998,231675,A,350000,181300,531300,1,1998,1,6,4,1,2,3,1,2,1152,0,2,0,1,0,0,3,2,144,144,1152,0,0,0,1,1,1,0
76.01,3,0,1313 N CENTRAL AVE,1,0,0,0.09,1616,4,2,1,8/5/1999,199000,Z,336000,250000,586000,1,1958,1,2,4,2,2,3,1,2,1616,0,2,0,1,0,0,4,2,0,0,976,640,0,0,1,1,1,0
76.01,4,0,1317 N CENTRAL AVE,1,0,0,0.09,1056,1,4,0,1/11/2000,260000,A,336000,143700,479700,1,1981,1,2,4,2,1,6,1,2,1056,0,1,1,1,0,1,3,1.5,1056,432,1056,0,0,0,2,2,2,0
76.01,5,0,213 N 13TH ST,1,0,0,0.11,2692,4,8,1,2/1/1999,200000,A,350000,448700,798700,1,2004,1,6,4,1,2,3,1,2,2692,0,2,1,1,0,0,4,2.5,1148,600,1472,1220,0,0,1,1,1,0
76.01,6,0,210 N 14TH ST,1,0,0,0.09,528,1,3,1,00/00/0000,0,,315000,79400,394400,1,1952,1,1,1,2,2,3,1,90,528,0,1,0,1,0,0,2,1,0,0,528,0,0,0,2,2,2,0
76.01,7,0,217 N 13TH ST,1,0,0,0.11,1896,3,2,1,7/27/1999,230000,Z,350000,149800,499800,1,1935,1,2,4,2,1,6,1,90,1896,0,2,0,0,0,1,4,2,0,0,1632,528,528,0,2,2,2,0
76.01,8,0,214 N 14TH ST,1,0,0,0.09,1596,4,8,1,00/00/0000,0,,315000,145000,460000,1,1950,1,2,4,1,2,3,1,90,1596,0,1,1,1,0,0,3,1.5,0,0,828,768,0,0,1,1,1,0
76.01,9,0,223 N 13TH ST,1,0,0,0.11,1809,4,8,1,7/31/2002,562500,Z,343000,252700,595700,1,2002,1,6,4,1,2,3,1,2,1809,0,2,1,1,0,0,4,2.5,768,331,950,859,0,0,1,1,1,0
76.01,10,0,220 N 14TH ST,1,0,0,0.13,1712,4,2,0,1/22/2004,1,Z,367500,159900,527400,1,1960,1,2,4,2,2,4,1,90,1712,0,1,1,1,0,1,3,1.5,0,0,984,728,0,0,2,2,2,0
76.01,11,0,227 N 13TH ST,1,0,0,0.11,1710,4,8,0,00/00/0000,0,,353500,180400,533900,1,1986,1,2,4,2,1,6,1,90,1710,0,2,0,1,0,0,3,2,1040,396,1230,480,0,0,2,2,2,0
76.01,12,0,224 N 14TH ST,1,0,0,0.09,1200,4,2,1,00/00/0000,0,,315000,123700,438700,1,1951,1,2,4,2,2,4,1,90,1200,0,2,0,1,0,1,3,2,0,0,575,625,0,0,2,2,2,0
76.01,13,0,233 N 13TH ST,1,0,0,0.11,1222,3,5,0,10/27/1998,166000,A,350000,112300,462300,1,1950,1,2,4,2,2,3,1,90,1222,0,1,1,1,0,0,4,1.5,0,0,848,0,748,0,2,2,2,0
76.01,14,0,228 N 14TH ST,1,0,0,0.09,1056,1,4,0,00/00/0000,0,,315000,216000,531000,2,2003,1,6,4,1,2,3,1,2,1056,0,2,0,1,0,0,3,2,144,144,1056,0,0,0,1,1,1,0
76.01,15,0,241 N 13TH ST,1,0,0,0.11,1456,1,3,1,6/15/1999,216500,A,350000,138400,488400,1,1964,1,2,4,2,2,4,1,90,1456,0,1,0,1,0,0,3,1,0,0,1456,0,0,0,2,2,2,0
76.01,16,0,230 N 14TH ST,1,0,0,0.09,1089,1,3,0,4/22/1992,149000,A,315000,109300,424300,1,1953,1,2,4,2,2,3,1,2,1089,0,2,0,1,0,0,2,2,0,0,1089,0,0,0,2,2,2,0
76.01,17,0,1306 SUNSET AVE,1,0,0,0.11,962,1,3,0,00/00/0000,0,,350000,106100,456100,1,1965,1,2,4,2,2,4,1,90,962,0,1,1,1,0,0,2,1.5,0,0,962,0,0,0,2,2,2,0
76.01,18,0,236 N 14TH ST,1,0,0,0.09,1812,4,8,0,00/00/0000,0,,315000,90000,405000,1,1952,1,2,4,2,2,3,1,2,1812,0,1,0,1,0,0,4,1,0,0,1032,780,0,0,2,2,2,0
76.01,19,0,1312 SUNSET AVE,1,0,0,0.1,858,1,9,0,1/26/2005,1,Z,348300,104800,453100,1,1950,1,2,4,2,2,4,1,90,858,0,2,0,1,0,0,3,2,0,0,572,0,572,0,2,2,2,0
76.01,20,0,242 N 14TH ST,1,0,0,0.06,692,2,5,1,11/8/1996,1,Z,301000,70100,371100,1,1936,1,2,4,2,1,6,1,90,692,0,1,0,1,0,1,2,1,0,0,692,0,0,0,2,2,2,0
77,1,0,255 N 14TH ST,1,0,0,0.06,864,1,3,0,3/20/2002,1,Z,301000,86700,387700,1,1948,1,2,4,2,1,6,1,90,864,0,1,0,1,0,0,3,1,0,0,864,0,0,0,2,2,2,0
77,2,0,1407 SUNSET AVE,1,0,0,0.06,960,4,1,0,4/15/1999,136000,A,301000,103300,404300,1,1950,2,2,4,2,2,3,1,1,960,0,2,0,2,0,0,4,2,0,0,480,480,0,0,2,2,2,0
77,3,0,1413 SUNSET AVE,1,0,0,0.13,708,3,5,0,00/00/0000,0,,379800,79100,458900,1,1945,1,2,4,2,2,90,1,90,1062,0,1,1,1,0,0,3,1.5,0,0,708,0,708,0,2,2,2,0
77,4,0,254 N 15TH ST,1,0,0,0.06,1122,3,5,1,8/7/2002,390000,A,301000,125600,426600,1,1960,1,2,4,2,2,4,1,1,1122,0,2,1,1,0,0,3,2.5,0,0,748,0,748,0,2,2,2,0
77,5,0,261 N 14TH ST,1,0,0,0.09,1152,1,4,0,4/1/1999,249000,Z,315000,195300,510300,1,1999,1,6,4,1,2,3,1,2,1152,0,2,1,1,0,0,4,2.5,288,288,1152,0,0,0,1,1,1,0
77,6,0,260 N 15TH ST,1,0,0,0.09,2152,4,8,0,10/24/2002,1,Z,315000,385600,700600,1,2003,1,6,4,1,2,3,1,2,2152,0,3,1,1,0,0,4,3.5,294,294,1076,1076,0,0,1,1,1,0
77,7,0,265 N 14TH ST,1,0,0,0.09,1368,1,3,0,5/2/1994,130000,A,315000,114500,429500,1,1945,1,2,4,2,1,6,1,2,1368,0,1,1,1,0,0,3,1.5,0,0,1032,0,672,0,2,2,2,0
77,8,0,264 N 15TH ST,1,0,0,0.16,1588,4,8,1,00/00/0000,0,,415500,143400,558900,1,1950,2,2,4,2,1,6,1,90,1526,0,2,0,1,0,0,5,2,0,0,810,778,0,0,2,2,2,0
77,9,0,269 N 14TH ST,1,0,0,0.09,1092,4,8,1,3/11/1998,153000,A,315000,99300,414300,1,1950,1,2,4,2,1,6,1,90,1092,0,1,1,1,0,0,2,1.5,0,0,900,432,0,0,2,2,2,0
77,10,0,270 N 15TH ST,1,0,0,0.11,748,2,5,0,5/19/2003,1,Z,376000,75000,451000,1,1958,1,2,4,2,2,3,1,90,748,0,1,0,1,0,0,2,1,0,0,748,0,0,748,2,2,2,0
77,11,0,275 N 14TH ST,1,0,0,0.09,1314,3,5,0,00/00/0000,0,,315000,125900,440900,1,1940,1,2,4,2,2,3,1,90,1314,0,1,1,1,0,1,5,1.5,0,0,964,0,700,0,2,2,2,0
77,12,0,274 N 15TH ST,1,0,0,0.09,1572,4,8,0,00/00/0000,0,,336200,134800,471000,1,1950,1,2,4,2,2,3,1,90,1572,0,1,0,1,0,0,4,1,0,0,786,786,0,0,2,2,2,0
77,13,0,277 N 14TH ST,1,0,0,0.11,1728,4,8,1,6/18/1998,1,Z,375500,326700,702200,1,1998,1,6,4,1,2,3,1,2,1728,0,2,1,1,0,0,4,2.5,924,540,1152,576,0,0,2,2,2,0
77,14,0,280 N 15TH ST,1,0,0,0.09,1502,4,1,1,00/00/0000,0,,336600,131900,468500,1,1955,2,2,4,2,2,4,1,90,1502,0,2,0,1,0,0,4,2,0,0,844,944,0,0,2,2,2,0
77,15,0,279 N 14TH ST,1,0,0,0.11,1152,1,4,1,11/13/1997,244000,Z,375500,198700,574200,1,1997,1,6,4,1,2,3,1,2,1152,0,2,0,1,0,0,3,2,1152,672,1152,0,0,0,1,1,1,0
77,16,0,284 N 15TH ST,1,0,0,0.13,911,2,5,0,10/30/2000,1,Z,397200,84000,481200,1,1945,1,2,4,2,2,4,1,90,911,0,1,0,1,0,0,3,1,0,0,661,0,0,625,2,2,2,0
77,17,0,285 N 14TH ST,1,0,0,0.09,1152,1,4,1,8/15/1997,120000,Z,335800,203400,539200,1,1997,1,6,4,1,2,3,1,2,1152,0,2,0,1,0,1,3,2,1152,672,1152,0,0,0,1,1,1,0
77,18.01,0,290 N 15TH ST,1,0,0,0.13,2879,7,8,0,1/31/2003,1,Z,384100,480200,864300,1,2004,1,6,4,1,2,3,1,2,2879,0,3,0,1,0,1,1,3,940,0,1561,1939,0,0,1,1,1,0
77,19,0,289 N 14TH ST,1,0,0,0.09,1712,4,8,0,2/27/1998,286000,A,336200,239000,575200,1,1988,1,2,4,2,2,3,1,2,1712,0,2,0,1,0,0,4,2,1152,768,1152,560,0,0,2,2,2,0
77,20,0,1402 N BARNEGAT AVE,1,0,0,0.07,1736,3,5,1,00/00/0000,0,,323700,194600,518300,1,1955,1,2,4,2,2,4,1,2,1736,0,2,1,1,0,0,4,2.5,908,0,968,768,0,0,2,2,2,0
77,21,0,1406 N BARNEGAT AVE,1,0,0,0.07,1008,1,4,0,00/00/0000,0,,323700,100700,424400,1,1980,1,2,4,1,1,6,1,90,1008,0,2,0,1,0,0,3,2,0,0,1008,0,0,0,2,2,2,0
77,22,0,1408 N BARNEGAT AVE,1,0,0,0.07,1016,1,1,0,10/10/2002,425000,A,323700,96400,420100,1,1950,1,2,4,2,2,3,1,90,1016,0,1,0,1,0,0,2,1,0,0,1016,0,0,0,2,2,2,0
77,23.01,0,296 N 15TH ST,1,0,0,0.12,3020,2,8,0,1/31/2003,1,Z,393500,447400,840900,1,2003,1,6,4,1,2,3,1,2,3020,0,3,1,1,0,0,5,3.5,1594,0,1594,1426,0,0,1,1,1,0
78,1,0,255 N 15TH ST,1,0,0,0.1,616,1,5,1,5/5/2000,1,Z,348300,71400,419700,1,1960,1,2,4,2,3,4,1,90,616,0,1,0,1,0,0,3,1,0,0,440,0,0,440,2,2,2,0
78,2,0,1511 SUNSET AVE,1,0,0,0.07,1080,3,5,0,00/00/0000,0,,316800,98900,415700,1,1955,2,2,4,2,2,90,1,90,1080,0,2,0,1,0,0,4,2,0,0,720,0,720,0,2,2,2,0
78,3,0,1515 SUNSET AVE,1,0,0,0.07,1050,1,4,0,1/31/2000,1,Z,316800,126300,443100,1,1982,1,2,4,2,1,6,1,90,1050,0,3,0,1,0,0,5,3,1050,0,1050,0,0,0,2,2,2,0
78,4,0,1517 SUNSET,1,0,0,0.08,1050,1,4,0,00/00/0000,0,,332500,127400,459900,1,1987,1,2,4,2,1,6,1,90,1050,0,2,0,1,0,0,3,2,1050,0,1050,0,0,0,2,2,2,0
78,5,0,259 N 15TH ST,1,0,0,0.09,2016,4,1,0,00/00/0000,0,,315000,163100,478100,1,1970,2,2,4,2,1,6,1,90,2016,0,2,0,1,0,0,6,2,0,0,1008,1008,0,0,2,2,2,0
78,6,0,262 N 16TH ST,1,0,0,0.16,1008,1,4,0,6/21/1994,0,Z,385000,180600,565600,2,1950,1,2,4,1,2,4,1,90,1008,0,1,0,2,0,1,2,1,0,0,1008,0,0,0,2,2,2,0
78,7,0,263 N 15TH ST,1,0,0,0.13,1512,4,8,0,00/00/0000,0,,395500,163300,558800,1,1992,1,2,4,1,2,3,1,2,1512,0,2,0,1,0,0,3,2,0,0,912,288,624,0,1,1,1,0
78,9,0,271 N 15TH ST,1,0,0,0.11,1560,4,1,0,00/00/0000,0,,376000,143100,519100,1,1950,2,1,1,2,2,1,1,90,1560,0,2,0,1,0,0,5,2,0,0,888,672,0,0,2,2,2,0
78,10,0,272 N 16TH ST,1,0,0,0.11,985,2,5,0,00/00/0000,0,,376000,89200,465200,1,1960,1,2,4,2,1,6,1,90,985,0,1,1,1,0,0,4,1.5,0,0,704,0,0,704,2,2,2,0
78,11,0,275 N 15TH ST,1,0,0,0.11,1896,4,1,0,3/31/1995,135500,Z,376500,155300,531800,1,1960,2,2,4,2,2,4,1,90,1896,0,2,0,2,0,0,4,2,0,0,1046,850,0,0,2,2,2,0
78,12,0,276 N 16TH ST,1,0,0,0.11,1120,2,5,1,9/10/2005,1,Z,376500,123000,499500,1,1960,1,2,4,2,2,4,1,1,1120,0,1,0,1,0,1,2,1,0,0,1120,0,0,0,2,2,2,0
78,13,0,281 N 15TH ST,1,0,0,0.16,1344,4,1,0,4/5/1999,180000,Z,417400,119400,536800,1,1970,2,2,4,2,2,4,1,90,1344,0,2,0,2,0,0,6,2,0,0,672,672,0,0,2,2,2,0
78,14,0,280 N 16TH ST,1,0,0,0.11,1344,4,1,1,7/1/1999,1,Z,376500,144700,521200,1,1965,2,2,4,2,2,4,1,90,1344,0,2,0,2,0,0,4,2,0,0,672,672,0,0,2,2,2,0
78,15,0,289 N 15TH ST,1,0,0,0.16,1863,3,5,1,5/22/2000,1,Z,418600,175000,593600,1,1960,1,2,4,2,2,4,1,90,1863,0,2,1,1,0,0,3,2.5,0,0,1503,0,720,0,2,2,2,0
